"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Sebastian Rivero","LAA","MLB","LAA",0.2090474745408719,1.0171661427774996,0.8081186682366277,9,5,4,0.5555555555555556,8.805301624087123,4.394067740654814,4.411233883432312,0.499025238230878,0.6059322593451867,-0.41123388343231304,2,0,0.021795301049720602,0.00048192667305167487,4,2,2,0.5,10.814587291216995,5.003234311490185,5.811352979726811,0.46263756320627536,-3.0032343114901834,-3.811352979726811,0,0,0.053537560847608884,-0.033735580649589085
"Drew Millas","WSH","MLB","WSH",-1.7794550028168583,0.9777291410239277,2.757184143840786,7,5,2,0.7142857142857143,7.633266631029545,4.827768745002809,2.8054978860267354,0.6324643142134887,0.172231254997192,-0.8054978860267358,1,0,0.02415590706022008,-0.0020040083260428635,2,1,1,0.5,6.25676337242037,1.7497896142897924,4.506973758130578,0.2796637031220988,-0.7497896142897925,-3.5069737581305787,0,0,0.040366215305937876,-0.02746298949948626
"Walker Janek","HOU","MLB","HOU",2.0738011777929053,0.9422935726043884,-1.131507605188517,2,1,1,0.5,1.9986708879830706,0.5281886576893412,1.4704822302937297,0.2642699510284833,0.4718113423106589,-0.4704822302937295,0,0,0.014804969540615338,0.00000984527419947721,5,2,3,0.4,1.8217228098692726,0.9766152075288947,0.8451076023403781,0.5360942961454037,1.0233847924711055,2.1548923976596224,1,0,0.045543070246731814,0.0794569297532682
"Josue Briceno","DET","MLB","DET",1.3056100230390553,0.9156640374389398,-0.3899459856001154,1,1,0,1,0.8745044939917913,0.4794202282764258,0.39508426571536553,0.548219284829571,0.5205797717235743,-0.39508426571536553,1,0,0.03363478823045351,0.004826750231084949,0,0,0,,0.705415078851262,0.5476805322256887,0.15773454662557332,0.7763947052529169,-0.5476805322256887,-0.15773454662557332,0,0,0.11756917980854366,-0.11756917980854366
"Anthony Vilar","SD","MLB","SD",0.2324924096706067,0.8468407480440909,0.6143483383734842,2,1,1,0.5,2.898953143957605,1.026056197956757,1.8728969460008476,0.35394024911903244,-0.026056197956756927,-0.8728969460008479,0,0,0.026842158740348194,-0.008323640221829676,1,0,1,,2.8596023340567673,0.6226269978416417,2.236975336215126,0.21773202183618082,-0.6226269978416417,-1.236975336215126,0,0,0.03762634650074694,-0.024468451763904834
"Maxwell Romero Jr.","WSH","MLB","WSH",,0.8278992203839568,,1,1,0,1,0.24750020658786143,0.2098004931019523,0.03769971348590912,0.8476780524523486,0.7901995068980476,-0.03769971348590912,0,0,0.041250034431310235,0.12541663223535643,,,,,,,,,,,,,,
"Bennett Hostetler","MIA","MLB","MIA",0.8107534354967791,0.824552078184037,0.013798642687257834,5,3,2,0.6,4.0166419439298515,2.096044932872907,1.920597011056944,0.5218401246943493,0.903955067127093,0.07940298894305597,1,0,0.021948863081583888,0.0053735412900008115,5,3,2,0.6,3.8439802400653087,2.4150907986890253,1.4288894413762827,0.6282786715490487,0.5849092013109747,0.5711105586237168,2,0,0.061999681291375945,0.018645479998946633
"Cannon Peebles","CLE","MLB","CLE",1.7300827599741568,0.8076672934811459,-0.9224154664930109,1,1,0,1,0.558812260224661,0.3755724833717575,0.18323977685290338,0.6720906288290185,0.6244275166282425,-0.18323977685290338,0,0,0.026610107629745763,0.021008939989301856,1,0,1,,1.158533197052974,0.5404743317729923,0.6180588652799817,0.46651605076818453,-0.5404743317729923,0.3819411347200185,0,0,0.08911793823484415,-0.012194861311767228
"James McCann","AZ","MLB","AZ",0.3982735309184754,0.7999886968387684,0.401715165920293,10,6,4,0.6,10.189624644736613,5.694817973948922,4.494806670787691,0.5588839797833519,0.3051820260510779,-0.4948066707876904,3,1,0.022151357923340463,-0.0004122274885578539,5,1,4,0.2,6.2457310918531315,1.4220079629664195,4.823723128886713,0.227676783078489,-0.42200796296641974,-0.8237231288867127,0,0,0.04248796661124579,-0.008474361169068922
"Tres Barrera","WSH","MLB","WSH",2.7257228116589625,0.7895365782381274,-1.936186233420835,3,1,2,0.3333333333333333,3.3737073736151557,0.7920853976885144,2.581621975926642,0.23478189124616972,0.2079146023114855,-0.5816219759266419,0,0,0.018138211686102988,-0.0020091794280384717,4,0,4,,3.876145188609366,0.9061657110151007,2.9699794775942654,0.233780126110344,-0.9061657110151007,1.0300205224057344,0,0,0.05785291326282636,0.0018485792744870734
"Endy Rodriguez","PIT","MLB","PIT",-0.11225744644165891,0.7559251669442864,0.8681826133859453,3,2,1,0.6666666666666666,1.8314560943068734,1.0377654636812936,0.7936906306255799,0.5666340934446713,0.9622345363187064,0.20630936937442007,0,0,0.018133228656503696,0.011569741640526005,3,2,1,0.6666666666666666,3.3261709228149785,1.728994154714517,1.597176768100462,0.5198151853396783,0.2710058452854831,-0.5971767681004622,0,0,0.06396482543874958,-0.006272517746441894
"Tyler Heineman","TOR","MLB","TOR",2.236589262364741,0.7537565693960229,-1.4828326929687181,7,4,3,0.5714285714285714,4.863067003462702,2.5546552170333405,2.3084117864293625,0.5253177090125063,1.4453447829666597,0.6915882135706368,3,0,0.019530389572139366,0.00858206022705742,3,0,3,,3.5452331782479227,1.0140329356083206,2.5312002426396023,0.28602714818026787,-1.0140329356083206,0.46879975736039736,0,0,0.03441973959464003,-0.005293526002407017
"Carter Jensen","KC","MLB","KC",0.5151119440248275,0.7473419968182475,0.23223005279342002,6,3,3,0.5,7.248224831974448,3.2504414175780996,3.9977834143963467,0.4484465497316348,-0.25044141757809957,-0.9977834143963471,0,1,0.017381834129435128,-0.002993344920802034,12,7,5,0.5833333333333334,8.772680359535208,5.270225153370895,3.5024552061643135,0.6007542663562998,1.7297748466291054,1.4975447938356854,4,1,0.046416298198598986,0.017075765293464506
"Diego Cartaya","SF","MLB","SF",0.5959366403308989,0.7330877432897607,0.1371511029588618,1,1,0,1,0.9472004203813329,0.6070563385457861,0.34014408183554684,0.6408953432488887,0.3929436614542139,-0.34014408183554684,1,0,0.09472004203813329,0.0052799579618667105,0,0,0,,0.1371511029588618,0,0.1371511029588618,,0,-0.1371511029588618,0,0,0.02743022059177236,-0.02743022059177236
"Chadwick Tromp","ATL","MLB","ATL",1.8449620266798887,0.7256661708923179,-1.119295855787571,4,2,2,0.5,3.136581030743198,1.2054574299254401,1.931123600817758,0.3843221068131668,0.7945425700745599,0.06887639918224193,0,0,0.01823593622525115,0.005019877728237222,2,0,2,,1.730400387096348,0.42484812144195977,1.3055522656543885,0.24552012621475702,-0.42484812144195977,0.6944477343456112,0,0,0.03460800774192696,0.0053919922580730395
"Archer Brookman","ATL","MLB","ATL",1.2324178941325175,0.7107241237154037,-0.5216937704171137,1,1,0,1,1.6444732708180085,0.9668745735513025,0.6775986972667062,0.5879539611308799,0.03312542644869754,-0.6775986972667062,1,0,0.029899514014872883,-0.0117176958330547,1,0,1,,1.7992841695061834,0.6604889699616487,1.1387951995445351,0.3670843000541271,-0.6604889699616487,-0.138795199544535,0,0,0.06426014891093512,-0.028545863196649406
"Sam Huff","BAL","MLB","BAL",-1.1597699508159518,0.7060527895969935,1.8658227404129453,1,1,0,1,5.597140064771519,2.9455436375872615,2.6515964271842547,0.5262586970311063,-1.9455436375872612,-2.6515964271842547,1,0,0.02212308325996648,-0.018170514090006005,4,3,1,0.75,6.658917206886271,3.3965472332366637,3.2623699736496103,0.5100750058469189,-0.3965472332366633,-2.2623699736496086,2,0,0.07481929445939631,-0.029875474234677207
"Derek Berg","PIT","MLB","PIT",1.6242249262855357,0.6764000478036493,-0.9478248784818863,2,1,1,0.5,2.2718360205259356,0.7977179863611433,1.4741180341647926,0.3511336113847115,0.20228201363885667,-0.4741180341647926,0,0,0.028757417981340957,-0.003440962285138425,1,0,1,,1.4898281591628102,0.7188265188223483,0.7710016403404621,0.48248955049036235,-0.7188265188223483,0.22899835965953808,0,0,0.04655712997383782,-0.015307129973837819
"Eric Yang","CHC","MLB","CHC",-0.19856416921575126,0.6428924713259854,0.8414566405417366,1,1,0,1,1.1020030782058081,0.7295553034399113,0.37244777476589674,0.6620265567930299,0.2704446965600886,-0.37244777476589674,0,0,0.029783866978535356,-0.0027568399515083275,1,1,0,1,0.7051489815900807,0.43184617052417207,0.2733028110659086,0.6124183425045548,0.568153829475828,-0.2733028110659086,0,0,0.07051489815900806,0.029485101840991935
"Eduardo Valencia","DET","MLB","DET",-0.36807153338041876,0.6421328100714021,1.0102043434518209,2,1,1,0.5,3.1710407837058967,1.264453986817247,1.9065867968886494,0.3987504649307976,-0.26445398681724724,-0.9065867968886494,0,0,0.02314628309274377,-0.00854774294675837,1,1,0,1,2.1352115642800737,1.0625036104141268,1.0727079538659474,0.4976104608033863,-0.06250361041412661,-1.0727079538659474,0,0,0.0667253613837523,-0.035475361383752305
"Elih Marrero","KC","MLB","KC",-0.5425613725457086,0.6146813333980852,1.1572427059437937,1,1,0,1,1.4745308899026472,0.9299247782522811,0.5446061116503663,0.6306580517371715,0.07007522174771885,-0.5446061116503663,0,0,0.021684277792685988,-0.006978395439744813,1,1,0,1,0.9701298837892197,0.40644358892271293,0.5636862948665068,0.4189579103935953,0.5935564110772871,-0.5636862948665068,0,0,0.044096812899509986,0.0013577325550354674
"C.J. Stubbs","TOR","MLB","TOR",-1.5423117882308377,0.6142651830640239,2.1565769712948617,5,3,2,0.6,3.1386098565110747,1.7621723367235254,1.3764375197875496,0.5614499467233504,1.2378276632764744,0.6235624802124505,1,1,0.02257992702525953,0.013391295996323204,5,4,1,0.8,3.4409512415273356,2.1421871351162367,1.2987641064110984,0.6225566666749348,1.857812864883763,-0.2987641064110985,0,0,0.052937711408112854,0.02398536551496407
"Ryan Campos","STL","MLB","STL",0.5655239972875745,0.5879039198236888,0.02237992253611427,1,1,0,1,0.4809782634024973,0.4465371717894042,0.03444109161309301,0.9283936630120191,0.5534628282105958,-0.03444109161309301,1,0,0.03435559024303552,0.03707298118553591,0,0,0,,0.02237992253611427,0,0.02237992253611427,,0,-0.02237992253611427,0,0,0.005594980634028568,-0.005594980634028568
"Austin Wells","NYY","MLB","NYY",0.0408333869397729,0.5648888193389264,0.5240554323991535,7,4,3,0.5714285714285714,5.270471906199209,2.852791543430143,2.417680362769069,0.5412781994103121,1.1472084565698577,0.5823196372309313,1,0,0.01988857323094041,0.006526521108682231,3,2,1,0.6666666666666666,4.6898471225672935,2.5828958450840696,2.1069512774832226,0.55074201302966,-0.5828958450840693,-1.1069512774832229,1,0,0.03326132711040634,-0.011984731365725487
"Luke Stevenson","SEA","MLB","SEA",1.3809388262564397,0.5427020682592452,-0.8382367579971945,1,1,0,1,0.864226652681326,0.6607622922110404,0.20346436047028552,0.7645706021226925,0.3392377077889596,-0.20346436047028552,1,0,0.06647897328317892,0.010444103639897997,1,0,1,,0.1617632420028055,0,0.1617632420028055,,0,0.8382367579971945,0,0,0.04044081050070138,0.20955918949929864
"Carlos Perez","HOU","MLB","HOU",-1.0912579089137433,0.5306000445327841,1.6218579534465274,3,1,2,0.3333333333333333,3.0113283005853866,0.7403641280263016,2.2709641725590854,0.24585965199555912,0.25963587197369853,-0.27096417255908556,0,0,0.014477539906660512,-0.00005446298358358935,2,1,1,0.5,2.259737696558837,0.31893987155615483,1.9407978250026823,0.14114021819516545,0.6810601284438451,-0.9407978250026822,0,0,0.031385245785539403,-0.0036074680077616272
"Jacob Cozart","CLE","MLB","CLE",-1.687662060754844,0.5092528302989472,2.1969148910537912,2,1,1,0.5,1.9757971417543927,0.7332721557277226,1.24252498602667,0.3711272479504752,0.2667278442722773,-0.24252498602666991,0,0,0.021476055888634705,0.0002630745461479055,0,0,0,,4.260761270895009,1.0319231899206092,3.2288380809744,0.2421922103380002,-1.0319231899206092,-3.2288380809744,0,0,0.08521522541790018,-0.08521522541790018
"Ben Rice","NYY","MLB","NYY",0.4181483771112641,0.44061271432897015,0.022464337217706,1,1,0,1,0.5594567217280837,0.5594220036995567,0.00003471802852686521,0.9999379433168312,0.44057799630044325,-0.00003471802852686521,0,0,0.11189134434561673,0.08810865565438326,0,0,0,,0.022464337217706,0,0.022464337217706,,0,-0.022464337217706,0,0,0.022464337217706,-0.022464337217706
"Owen Ayers","CHC","MLB","CHC",2.4779939486185487,0.4404089355171912,-2.0375850131013573,2,1,1,0.5,2.5963383048986044,1.0779646846907063,1.5183736202078972,0.4151865273708252,-0.07796468469070628,-0.5183736202078975,1,0,0.022576854825205255,-0.005185550477379169,3,1,2,0.3333333333333333,2.6976918268606687,1.8676384199810128,0.8300534068796559,0.6923097743727098,-0.867638419981013,1.169946593120344,0,0,0.06273701922931788,0.00703042263114724
"Liam Hicks","MIA","MLB","MIA",0.938596568212436,0.43507579947686903,-0.503520768735567,9,6,3,0.6666666666666666,6.058357978173311,4.311641089348221,1.7467168888250901,0.7116847675363428,1.6883589106517785,1.2532831111749094,3,1,0.026688801665961725,0.01295877542654929,5,2,3,0.4,4.510409098405945,2.006964933570756,2.503444164835189,0.44496294898838584,-0.0069649335707560045,0.4965558351648109,2,1,0.04698342810839526,0.005099905224938074
"Ryan Ignoffo","MIA","MLB","MIA",-1.3031791587208406,0.3804077343792597,1.6835868931001003,4,2,2,0.5,4.482331456394815,2.0509618610077776,2.431369595387037,0.4575658629800187,-0.05096186100777744,-0.4313695953870371,2,0,0.02684030812212464,-0.002888212313741405,0,0,0,,2.2357340310800273,0.2760735689899633,1.9596604620900637,0.12348229492065256,-0.2760735689899633,-1.9596604620900637,0,0,0.03789379713694962,-0.03789379713694962
"Samuel Basallo","BAL","MLB","BAL",-0.561332502889888,0.29951876216151185,0.8608512650513999,6,2,4,0.3333333333333333,9.2670577318106,3.4837694848245437,5.783288246986059,0.37593048253772815,-1.4837694848245444,-1.7832882469860563,1,1,0.020058566519070564,-0.007071553532057578,11,6,5,0.5454545454545454,10.280890999081665,5.210019867015134,5.070871132066534,0.5067673480324338,0.7899801329848655,-0.07087113206653439,4,3,0.0558744076037047,0.003908201091947474
"Braxton Fulford","COL","MLB","COL",-2.0723437147876282,0.29352414018472683,2.365867854972355,6,4,2,0.6666666666666666,8.758716852043333,5.232596355929305,3.5261204961140318,0.5974158594598916,-1.2325963559293052,-1.526120496114032,1,1,0.02488271832966856,-0.007837263784214015,5,3,2,0.6,8.061404059938859,3.347768102483253,4.71363595745561,0.4152835011856041,-0.34776810248325307,-2.7136359574556077,1,0,0.045544655705869255,-0.01729606813524779
"Blake Sabol","TB","MLB","TB",2.1733358114142227,0.2612768868530454,-1.9120589245611774,2,1,1,0.5,3.4701911120958178,1.6044571126213865,1.8657339994744315,0.4623541069622464,-0.6044571126213863,-0.8657339994744317,0,0,0.025896948597729983,-0.010971575463401625,2,0,2,,3.557678034335831,1.7348684794485045,1.8228095548873273,0.487640664136821,-1.7348684794485045,0.1771904451126728,0,0,0.05738190377961018,-0.02512383926348115
"Andrew Knizner","SEA","MLB","SEA",-3.334300841445825,0.16056606088377184,3.494866902329597,9,6,3,0.6666666666666666,9.406777364635094,6.123105651875659,3.283671712759431,0.6509249038778739,-0.1231056518756597,-0.28367171275943154,3,2,0.0250180249059444,-0.0010818546931784406,8,6,2,0.75,8.455837008283781,4.480485052977091,3.9753519553066887,0.5298688998602709,1.519514947022907,-1.9753519553066898,1,1,0.04831906861876446,-0.0026047829044787514
"Jonah Heim","ATL","MLB","ATL",-0.8187802515006011,0.14972056742934958,0.9685008189299507,11,6,5,0.5454545454545454,5.342826236660854,3.0965528346157534,2.2462734020451025,0.5795720649434838,2.9034471653842466,2.753726597954897,0,1,0.021286160305421728,0.022538540889797395,9,4,5,0.4444444444444444,4.923957919146975,1.4777285501085116,3.446229369038463,0.30010990637477114,2.5222714498914884,1.5537706309615378,1,1,0.03620557293490423,0.029970897653331066
"Matt Thaiss","BOS","MLB","BOS",1.0288259376475408,0.14779144815972822,-0.8810344894878125,9,4,5,0.4444444444444444,7.665884671593972,3.2590466117171233,4.4068380598768515,0.42513639995049235,0.7409533882828765,0.5931619401231483,0,0,0.025986049734216855,0.004522424842054333,3,1,2,0.3333333333333333,5.819918193068687,2.8504763412782497,2.9694418517904375,0.48977945165501885,-1.85047634127825,-0.9694418517904374,1,0,0.051051913974286725,-0.024736124500602516
"Austin Wynns","ATH","MLB","ATH",4.016197721023824,0.12715191031588402,-3.8890458107079398,14,7,7,0.5,10.839757560154206,5.356302824919161,5.483454735235046,0.4941349283131903,1.6436971750808387,1.5165452647649547,3,0,0.022076899307849708,0.006436338981355995,11,3,8,0.2727272727272727,8.193098254171517,3.5410720324397285,4.652026221731788,0.4322018267798499,-0.5410720324397285,3.3479737782682113,1,0,0.04655169462597453,0.015948305374025473
"Miguel Amaya","CHC","MLB","CHC",0.06697372940120491,0.12638447965234953,0.05941075025114462,6,3,3,0.5,6.074425050000954,2.9740202851743027,3.1004047648266524,0.4895970006533928,0.025979714825697497,-0.10040476482665203,2,0,0.01835173731118113,-0.00022484909365847198,7,3,4,0.42857142857142855,5.884937952080673,2.412763600914764,3.4721743511659082,0.40998964144757205,0.5872363990852365,0.5278256488340919,2,0,0.04359213297837535,0.008259718873476497
"Miguel Palma","NYY","MLB","NYY",2.640438050635347,0.08466513384669705,-2.55577291678865,4,2,2,0.5,1.8048822593523648,0.8601085627528339,0.9447736965995308,0.47654552439418485,1.1398914372471662,1.0552263034004692,0,0,0.020745773096004193,0.025231238398248684,4,1,3,0.25,2.6920124484487578,1.6238926826187041,1.068119765830054,0.6032262902626822,-0.6238926826187041,1.931880234169946,0,0,0.058522009748886036,0.028434511990244396
"Maverick Handley","BAL","MLB","BAL",-1.395094565130596,0.0712152547921292,1.4663098199227251,2,0,2,,5.7310349400341485,1.8299098426210088,3.9011250974131384,0.31929832251382245,-1.8299098426210088,-1.901125097413138,0,0,0.0323787284747692,-0.021079293446520615,0,0,0,,2.841491360395502,0.6875907702363886,2.1539005901591137,0.24198235469583976,-0.6875907702363886,-2.1539005901591137,0,0,0.036429376415326946,-0.036429376415326946
"Ethan Anderson","BAL","MLB","BAL",2.4979475307748116,0.06815902508488159,-2.4297885056899298,2,1,1,0.5,2.41611966273861,1.1739803188268643,1.2421393439117456,0.4858949401107839,-0.17398031882686416,-0.24213934391174574,1,1,0.02345747245377291,-0.004039996725617572,2,0,2,,2.6720768717430423,1.5509326887164865,1.1211441830265563,0.5804221821301069,-1.5509326887164865,0.8788558169734432,0,0,0.07859049622773653,-0.019766966815971832
"Ramon Rodriguez","MIL","MLB","MIL",-0.22462700069684782,0.040333057355976476,0.2649600580528243,1,1,0,1,2.32998925071723,1.6448280966806264,0.6851611540366028,0.7059380622353972,-0.6448280966806264,-0.6851611540366028,0,0,0.0401722284606419,-0.02293084915029707,4,2,2,0.5,3.194306907487856,1.4646734247175157,1.7296334827703406,0.4585262052572774,0.5353265752824842,0.2703665172296599,0,0,0.08190530532020143,0.020658797243901128
"Nick Fortes","TB","MLB","TB",1.3946340141250568,0.015457001043441651,-1.3791770130816152,7,3,4,0.42857142857142855,6.7728956394159825,2.8787193191862697,3.8941763202297124,0.4250352393491918,0.12128068081372992,0.10582367977028827,1,0,0.017103271816707028,0.0005734958600606502,9,4,5,0.4444444444444444,6.525611494053026,3.45239425356732,3.0732172404857048,0.5290529870976206,0.5476057464326799,1.926782759514295,0,1,0.042651055516686444,0.016172473895078265
"Kyle McCann","COL","MLB","COL",-1.4192050851001412,-0.005236288044778936,1.4139687970553623,6,3,3,0.5,4.602068788685296,2.3036525383650375,2.2984162503202588,0.5005689058861585,0.6963474616349625,0.7015837496797415,2,0,0.03047727674626024,0.009257822591488107,0,0,0,,3.342405974523503,0.9642185887340707,2.378187385789433,0.2884803928916896,-0.9642185887340707,-2.378187385789433,0,0,0.052225093351929736,-0.052225093351929736
"Aramis Garcia","AZ","MLB","AZ",0.11702786105234453,-0.09346878808966474,-0.21049664914200927,1,0,1,,7.623990971922721,3.3587298800061927,4.2652610919165275,0.4405474629200856,-3.3587298800061927,-3.265261091916528,0,0,0.01806632931735242,-0.015696661070906923,7,2,5,0.2857142857142857,8.390208902391588,2.800352775766799,5.589856126624791,0.33376436848533914,-0.8003527757667994,-0.5898561266247901,0,0,0.0463547453170806,-0.007680712167909328
"Carson Kelly","CHC","MLB","CHC",-0.662266357111218,-0.13143864013321283,0.5308277169780051,2,2,0,1,9.042858195323143,5.587148417728178,3.4557097775949654,0.6178520437949346,-3.5871484177281783,-3.4557097775949654,1,1,0.024243587655021832,-0.018881657360115666,5,3,2,0.6,6.68955454424072,3.5793634136313575,3.1101911306093633,0.5350675280333816,-0.579363413631357,-1.1101911306093621,0,0,0.04430168572344848,-0.011189102941991524
"Darrien Miller","MIL","MLB","MIL",1.1340516971848413,-0.134240419642633,-1.2682921168274743,2,1,1,0.5,3.194418371983325,1.664329395812979,1.5300889761703467,0.5210117154377758,-0.6643293958129792,-0.5300889761703462,1,1,0.03194418371983325,-0.011944183719833247,3,1,2,0.3333333333333333,3.961739750735316,2.1150159337813945,1.8467238169539204,0.533860391356812,-1.1150159337813945,0.1532761830460798,1,1,0.08803866112745146,-0.021371994460784798
"Salvador Perez","KC","MLB","KC",-1.165372327832865,-0.17121198308427998,0.9941603447485851,6,3,3,0.5,3.774213718701304,1.972712850892792,1.8015008678085116,0.5226818081652241,1.027287149107208,1.198499132191488,0,0,0.02051203107989839,0.012096664572275522,2,1,1,0.5,3.3733166534572865,1.1895781543543507,2.183738499102936,0.3526434890525801,-0.18957815435435077,-1.1837384991029358,0,0,0.045585360181855224,-0.018558333154828195
"Will Smith","LAD","MLB","LAD",0.33432340656557513,-0.18009391902060568,-0.5144173255861808,1,0,1,,5.232994124706105,2.206544021863355,3.02645010284275,0.4216599463480726,-2.206544021863355,-2.0264501028427495,0,0,0.0207658497012147,-0.016797595732960732,5,2,3,0.4,3.685639988621099,1.6000286571036393,2.0856113315174585,0.4341250534624937,0.39997134289636066,0.9143886684825415,1,0,0.03839208321480311,0.01369125011853022
"Andy Yerzy","STL","MLB","STL",1.0318281135403877,-0.18424298803164602,-1.2160711015720338,5,2,3,0.4,5.436628736371386,2.3104358622015155,3.1261928741698704,0.4249758396677991,-0.3104358622015153,-0.1261928741698693,0,0,0.022281265312997484,-0.0017894620343089586,5,1,4,0.2,7.1459136035411595,2.6809923525565957,4.464921250984562,0.3751783888386265,-1.6809923525565962,-0.4649212509845623,1,1,0.0638028000316175,-0.019159942888760353
"Willie MacIver","TEX","MLB","TEX",2.264960516099996,-0.24322397020366282,-2.5081844863036586,9,5,4,0.5555555555555556,10.335740589146175,5.789482279674919,4.546258309471256,0.5601419878663172,-0.7894822796749189,-0.5462583094712561,3,0,0.040216889451930644,-0.005197434199012353,9,3,6,0.3333333333333333,3.928743524860587,1.7184640055821234,2.2102795192784637,0.4374080401807608,1.2815359944178764,3.789720480721535,0,1,0.05533441584310686,0.07142614753717483
"Matt O'Neill","AZ","MLB","AZ",0.38207378631012223,-0.24379094252699487,-0.6258647288371171,4,1,3,0.25,3.37881453233131,0.8113027374291527,2.567511794902157,0.24011461110573926,0.18869726257084726,0.43248820509784214,0,0,0.017506811048348756,0.0032185775526875136,2,1,1,0.5,4.272730466835016,2.4492975978360665,1.8234328689989494,0.5732394347941072,-1.4492975978360667,-0.8234328689989496,0,0,0.06192362995413067,-0.032938122707753856
"Gary Sanchez","MIL","MLB","MIL",2.3164526725597683,-0.29600007933894323,-2.6124527518987115,10,5,5,0.5,5.884312418928046,3.0901562491334946,2.7941561697945514,0.525151628454227,1.9098437508665054,2.2058438302054486,1,0,0.015485032681389593,0.010830756792294617,6,1,5,0.16666666666666666,6.262332395114366,2.4373925735065374,3.824939821607825,0.3892148196106771,-1.4373925735065372,1.1750601783921746,0,0,0.03331027869741684,-0.0013953850803955633
"Edward Duran","TOR","MLB","TOR",-0.8617039987585894,-0.3175460364706495,0.5441579622879399,2,1,1,0.5,0.8037571094845224,0.5606515729775859,0.2431055365069365,0.6975385553194688,0.43934842702241406,0.7568944634930636,0,0,0.03494596128193576,0.052010560457194675,1,1,0,1,0.457494317649185,0.4566681776806226,0.0008261399685624625,0.998194207148173,0.5433318223193774,-0.0008261399685624625,0,0,0.11437357941229626,0.13562642058770374
"Rafael Flores Jr.","PIT","MLB","PIT",2.4049093631374046,-0.3294196911410784,-2.734329054278483,6,4,2,0.6666666666666666,5.516152769650206,3.9227862303956424,1.5933665392545644,0.7111453206986501,0.07721376960435733,0.4066334607454357,0,0,0.025187912190183587,0.002209348083789015,4,0,4,,3.4050116596364175,1.0696703569574502,2.335341302678967,0.3141458719914246,-1.0696703569574502,1.6646586973210329,0,0,0.04601367107616781,0.00804038297788625
"Daniel Vellojin","TB","MLB","TB",-1.106271097720878,-0.4159278585933564,0.6903432391275217,1,1,0,1,2.1719026780558552,1.793915268324606,0.3779874097312496,0.825964849369034,-0.793915268324606,-0.3779874097312496,1,0,0.030590178564166976,-0.016505671521913453,0,0,0,,0.8579201680858886,0.08378846447918344,0.7741317036067051,0.09766464013327072,-0.08378846447918344,-0.7741317036067051,0,0,0.03299692954176495,-0.03299692954176495
"Kevin Parada","NYM","MLB","NYM",-0.7382156320234031,-0.4453796367210618,0.29283599530234133,1,0,1,,0.5546203632789384,0,0.5546203632789384,,0,0.4453796367210618,0,0,0.009092137102933415,0.007301305520017403,1,0,1,,2.131292570988294,0.41922828784297633,1.7120642831453179,0.19670142595607015,-0.41922828784297633,-0.7120642831453177,0,0,0.0463324471953977,-0.024593316760615092
"Griffin Lockwood-Powell","LAD","MLB","LAD",-1.5235620181046414,-0.445441548024447,1.0781204700801943,1,0,1,,2.117975937632206,0.7817087428283266,1.3362671948038798,0.3690829196587752,-0.7817087428283266,-0.33626719480387957,0,0,0.018743149890550495,-0.009893592368426601,1,1,0,1,1.8347737613526698,0.8783266456362376,0.9564471157164319,0.47871114365004847,0.12167335436376236,-0.9564471157164319,0,0,0.06115912537842232,-0.027825792045088994
"Tyler Stephenson","CIN","MLB","CIN",-0.8460271658585939,-0.4734114677164408,0.3726156981421531,7,4,3,0.5714285714285714,8.183318998836045,4.828365233276242,3.354953765559801,0.5900252982882623,-0.8283652332762421,-0.3549537655598013,2,1,0.021310726559468866,-0.0030815598928022,2,0,2,,5.78972563498116,1.7085549684195032,4.081170666561657,0.2951011975587446,-1.7085549684195032,-2.0811706665616563,0,0,0.034057209617536235,-0.022292503735183294
"Danny Jansen","TEX","MLB","TEX",-4.750254039532513,-0.4776055613323718,4.272648478200141,5,3,2,0.6,6.164759327453112,3.821182444392741,2.3435768830603707,0.6198429235308707,-0.8211824443927418,-0.34357688306037,1,0,0.020015452361860753,-0.0037816861280945187,8,6,2,0.75,6.344607775560529,3.035979648680194,3.3086281268803353,0.47851337010536854,2.964020351319805,-1.3086281268803357,2,0,0.04665152776147447,0.012172001650290231
"Geovanny Planchart","TOR","MLB","TOR",-0.2678576781857428,-0.48321054836038346,-0.21535287017464066,1,0,1,,0.9849832472215425,0.23409689779096304,0.7508863494305793,0.23766586736506184,-0.23409689779096304,0.24911365056942045,0,0,0.011867268038813765,0.00018092473227057215,0,0,0,,1.4670031802061685,0.8411780251904044,0.6258251550157637,0.5733989104728373,-0.8411780251904044,-0.6258251550157637,0,0,0.04445464182442935,-0.04445464182442935
